id,Name,Open/Close time,Image,Link Area,Latitude,Longitude,Rating,Area,Overview,Summarization,Tags
473,Tama River,Mon - Sun: 10:00 - 14:00,https://upload.wikimedia.org/wikipedia/commons/e/eb/Tama-River-near-Ome.jpg,https://maps.app.goo.gl/8rjR92bAVK23p2bg6,10.804282419682053,106.73811602887281,4.3,"Thao Dien Street, Thu Duc City, Ho Chi Minh City, Vietnam","Tama River is a refined Japanese restaurant offering a serene dining experience with a focus on fresh, high-quality ingredients. The menu features a selection of sushi, sashimi, and traditional Japanese set meals, prepared with precision and care. The setting is elegant and quiet, often providing beautiful views or a calm garden atmosphere suitable for business meals or intimate dinners. It is a destination for those seeking authentic Japanese hospitality and tranquility.","Tama River — Refined Japanese restaurant focused on fresh sushi, sashimi and set meals in an elegant, tranquil setting suitable for intimate or business dinners.","#food, #outdoor, #vibrant, #modern, #evening, #few_hours, #long_time, #dating"
474,Hanayuki Spa,Mon - Sun: 08:30 - 20:30,https://cdn-i.doisongphapluat.com.vn/media/le-ngoc-anh/2021/07/10/image4-2.jpg,https://maps.app.goo.gl/gT6LJobjgGL3UXGb6,10.78991453102039,106.77119802887536,4.0,"537 Nguyen Duy Trinh Street, B003 ParcSpring Apartment, Binh Trung Dong Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Hanayuki Spa is a Japanese-style wellness center offering a range of relaxation and beauty treatments. Known for its professional service and serene environment, the spa provides massages, facials, and body care using high-quality products. The interior is designed to induce calm, featuring minimalist Japanese decor and private treatment rooms. It is an ideal escape for anyone looking to de-stress and rejuvenate in a peaceful, hygienic setting.","Hanayuki Spa — Japanese-style wellness spa offering massages, facials and body treatments in minimalist, calming interiors — ideal for relaxation and rejuvenation.","#indoor, #vibrant, #modern, #evening, #rain, #few_hours, #long_time, #chill"
475,"BBQ Plan-K Masteri
",Mon - Sun: 11:00 - 23:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtcZuLdoqPrb4GbDt7xHYpqD-GOAL-kAxmiw&s,https://maps.app.goo.gl/vS4VHuBCzrvzptGT8,10.802937682039481,106.74414168654278,4.7,"175 Vo Nguyen Giap Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam","BBQ Plan-K Masteri is a popular Korean BBQ restaurant and supermarket combination, known for its premium dry-aged meats. Diners can select their preferred cuts of fresh pork and beef from the butcher counter before grilling them at their table. The restaurant offers a bustling, authentic Korean dining atmosphere with attentive staff who help with the grilling. It’s a perfect spot for meat lovers to enjoy high-quality BBQ along with a variety of Korean side dishes.",BBQ Plan-K Masteri — Korean BBQ & supermarket combo known for premium dry-aged meats and a lively DIY grilling experience with helpful staff.,"#food, #indoor, #modern, #cheap, #pleasant, #moment, #rain, #cloudy"
476,Matchandeul BBQ,Mon - Sun: 11:00 - 23:00,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a1/21/af/caption.jpg?w=500&h=-1&s=1,https://maps.app.goo.gl/TR5ioWRQkhVMgRdM8,10.801718205463034,106.7378604577172,4.6,"93 Vo Nguyen Giap Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Matchandeul BBQ is a famous Korean barbecue chain renowned for its thick-cut pork belly and professional tableside grilling service. The restaurant emphasizes the quality and aging of its meat, ensuring a juicy and flavorful experience every time. With a spacious and lively interior, it is a favorite gathering place for groups and families. The staff are trained to grill the meat to perfection, allowing guests to relax and enjoy the feast.",Matchandeul BBQ — Popular Korean barbecue chain famed for thick-cut pork belly and professional table grilling; spacious and convivial for groups.,"#drinks, #entertainment, #vibrant, #late_night, #rain, #long_time, #food"
477,Marukame Udon - Thao Dien,"Mon - Fri: 10:00 - 21:30, Sat - Sun: 08:00 - 21:30",https://kenh14cdn.com/zoom/700_438/2017/1492169337008-68-75-501-769-crop-1492169347870.jpg,https://maps.app.goo.gl/TJvVHbPp9CtMmypFA,10.803929381287471,106.73722425770781,4.4,"27 Thao Dien Street, Thu Duc City, Ho Chi Minh City, Vietnam","Marukame Udon is a Japanese cafeteria-style chain specializing in freshly made, hand-crafted udon noodles. Customers can watch the noodles being boiled and prepared before choosing their broth and adding freshly fried tempura toppings. The restaurant offers a quick, affordable, and authentic Japanese dining experience with a focus on speed and freshness. It is a popular choice for a fast, satisfying lunch or dinner.","Marukame Udon — Fast-casual Japanese chain serving freshly made udon and tempura — quick, affordable and reliably authentic for a satisfying meal.","#food, #drinks, #indoor, #rustic, #modern, #evening, #rain, #few_hours, #chill"
478,Buddha Bar,Mon - Sun: 14:00 - 04:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhLdoXM-B0Xv40Jyl6OA05aQGqB191Mg-Teg&s,https://maps.app.goo.gl/fU2RxesMUzpd4rvs7,10.802337843762999,106.73811767120486,4.1,"7 Thao Dien Street, District 2, Ho Chi Minh City, Vietnam","Buddha Bar is a long-standing institution in Thao Dien, known as a lively neighborhood pub and social hub. It features an eclectic mix of decor, pool tables, and a large outdoor terrace, attracting a diverse crowd of expats and locals. The bar offers a wide range of beers, cocktails, and comfort foods, making it a go-to spot for after-work drinks or weekend socializing. Its relaxed, friendly vibe makes it easy to meet new people and enjoy the local nightlife.","Buddha Bar — Longstanding neighborhood pub with eclectic decor, pool tables and outdoor terrace; casual spot for drinks, comfort food and socializing.","#bar, #drinks, #entertainment, #vibrant, #pleasant, #late_night, #rain, #long_time, #few_hours"
479,Pasteur Street Craft Beer,"Mon - Fri: 16:00 - 23:30, Sat - Sun: 11:00 - 23:00 ",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5oBhJCBhS2_l8K5sKtc32W7XeeOKlJUfp2w&s,https://maps.app.goo.gl/TFWhhMyRYAVP2TiU9,10.804213729461242,106.7366370918515,4.9,"120 Xuan Thuy Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Pasteur Street Craft Beer is a taproom for one of Vietnam's most celebrated craft breweries, combining American brewing techniques with local Vietnamese ingredients. The venue offers a wide rotation of their award-winning beers, from Jasmine IPAs to chocolate stouts, in a cool, industrial-style setting. It serves as a gathering point for beer enthusiasts looking to explore unique and bold flavors. The taproom also offers a menu of bar bites that pair perfectly with their brews.","Pasteur Street Craft Beer — Taproom for an award-winning brewery offering rotating craft beers (including local twists) in a cool, industrial space with bar bites.","#entertainment, #drinks, #indoor, #artistic, #evening, #rain, #long_time, #few_hours"
480,"Evita Sports Bar
",Mon - Sun: 16:00 - 04:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5VPHv_Q6hkD0rog8yY0BxRnbv-4WlvOGfUg&s,https://maps.app.goo.gl/fxKiEN34HC6ds7zeA,10.812041436782412,106.73137592888695,4.5,"230a Nguyen Van Huong Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Evita Sports Bar is a friendly, community-focused venue known for broadcasting live sports events from around the world. It offers a relaxed environment with indoor and outdoor seating, where fans can gather to watch football, rugby, and more. The menu features hearty Western pub food, cold beers, and daily specials. With its welcoming atmosphere and regular quiz nights, Evita is a staple hangout for the expat community in Thao Dien.","Evita Sports Bar — Community-focused sports bar showing live matches with hearty pub food, cold beers and regular quiz nights — friendly expat hangout.","#bar, #entertainment, #indoor, #modern, #youthful, #rain, #long_time, #few_hours"
481,"Soma Saigon
",Mon - Sun: 08:00 - 00:00,https://gaycities-listing-images-production.imgix.net/originals/restaurants-310221-soma-saigon-andrewsieving-d694d.jpeg?w=1200&h=900&fit=crop&auto=format&auto=compress&crop=faces,https://maps.app.goo.gl/L9EY3eFTBzVnZLTK8,10.804869580582059,106.7321857288869,4.4,"6 Le Van Mien Street, Thao Dien Ward, District 2, Ho Chi Minh City 71107, Vietnam","Soma Saigon is a creative arts lounge and music venue that serves as a platform for the local underground and artistic community. The space hosts a variety of events, including live music, DJ sets, art exhibitions, and workshops. It offers a distinctively cool and alternative vibe, accompanied by craft cocktails and a curated menu. Soma is the place to go for those seeking culture, creativity, and a non-traditional nightlife experience.","Soma Saigon — Artsy lounge and music venue hosting live acts, DJ nights and exhibitions, paired with craft cocktails in a creative, alternative setting.","#entertainment, #indoor, #modern, #pleasant, #rain, #long_time, #few_hours"
482,BHD Star Cineplex Thao Dien,Mon - Sun: 00:00 - 23:59,https://www.bhdstar.vn/wp-content/uploads/2023/12/0000000005.png,https://maps.app.goo.gl/1vVn5YXexKQEsYHw9,10.8025187436355,106.74098548653834,4.3,"Vincom Mega Mall, 159 Vo Nguyen Giap Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam","BHD Star Cineplex Thao Dien is a modern cinema complex located within the Vincom Mega Mall, offering a premium movie-going experience. It features multiple screens with high-quality sound and projection systems, showing the latest international and Vietnamese blockbusters. The cinema provides comfortable seating and a wide selection of snacks, making it a popular entertainment destination for families and youth. It is a convenient spot to catch the newest films in a clean, state-of-the-art environment.","BHD Star Cineplex Thao Dien — Modern multiplex in Vincom Mega Mall offering multiple screens, comfortable seating and the latest international releases.","#indoor, #luxury, #sunset, #windy, #few_hours, #rain, #entertainment"
483,"LOTTE Cinema Cantavil
",Mon - Sun: 00:00 - 23:59,https://mvj.vn/wp-content/uploads/2018/06/lottle-cantavil-phong-chieu.jpg,https://maps.app.goo.gl/La1s29GqrWj6UyJH9,10.801683140551425,106.74692771487388,4.1,"Song Hanh Street, An Phu Ward, Thu Duc City, Ho Chi Minh City, Vietnam","LOTTE Cinema Cantavil is a well-equipped movie theater located in the Cantavil Premier building, serving the An Phu community. It offers a comfortable and accessible cinematic experience with modern screens and spacious seating. The cinema regularly screens a mix of Hollywood hits, Korean movies, and local films. With its location near shopping and residential areas, it is a convenient option for a relaxing movie night close to home.","LOTTE Cinema Cantavil — Well-equipped neighborhood cinema with modern screens and seating, screening Hollywood, Korean and local films for convenient movie nights.","#movie, #indoor, #cheap, #modern, #morning, #rain, #long_time, #few_hours, #evening, #dating"
484,Cao Duong Marina,Mon - Sun: 07:00 - 18:00,https://tapchigiaothong.qltns.mediacdn.vn/tapchigiaothong.vn/files/content/2022/07/04/hinh-3-1756.jpg,https://maps.app.goo.gl/CQqFdxX9qgLqCe1cA,10.792768850652385,106.7286455711983,4.4,"39 Street No. 29, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Cao Duong Marina is a riverside facility that serves as a docking point and service center for boats and yachts in the Thu Duc area. It provides a gateway to the waterways of Saigon, offering services for boat owners and enthusiasts. The location often features a calm, breezy atmosphere typical of the riverfront, offering a different perspective of the city. It represents the growing river-leisure lifestyle developing in Ho Chi Minh City.",Cao Duong Marina — Riverside docking and service facility in Thu Duc offering boat/yacht services and a calm riverfront atmosphere — gateway to Saigon waterways.,"#food, #outdoor, #modern, #vibrant, #morning, #windy, #long_time, #few_hours"
485,MM Mega Market An Phu,Mon - Sun: 06:00 - 22:30,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQlUpJFg2TPQsaRI3-dncxOcsdpiWbWzM69w&s,https://maps.app.goo.gl/9zKBmv7rrQVnEPkaA,10.800416945149616,106.74321440004353,4.7,"Zone B, An Phu An Khanh Urban Area, Thu Duc City, Ho Chi Minh City 700000, Vietnam","MM Mega Market An Phu is a vast wholesale hypermarket catering to both businesses and household shoppers looking for bulk items. The store offers a huge variety of products, including fresh produce, meat, seafood, dry goods, and electronics, at competitive prices. Its warehouse-style layout is designed for efficiency, making it a go-to destination for stocking up on groceries and essentials. It plays a key role in the daily supply chain for many local restaurants and families.","MM Mega Market An Phu — Large wholesale hypermarket selling bulk groceries, produce and household goods at competitive prices — favored by families and businesses.","#food, #indoor, #traditional, #cheap, #morning, #moment, #rain, #sunny, #shopping, #few_hours"
486,Emart Sala,Mon - Sun: 07:30 - 22:30,https://cdn.xanhsm.com/2024/12/4f155b21-emart-sala-quan-2-thumb.jpg,https://maps.app.goo.gl/YgyH7TTRR1GmKoGB9,10.772373305065928,106.72287240004349,4.2,"10 Mai Chi Tho Street, Thu Thiem Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Emart Sala is a massive Korean hypermarket located in the Sala urban area, offering a modern and comprehensive shopping experience. It features a wide range of high-quality Korean and international products, fresh food, and household goods. The complex also includes a popular food court with delicious Korean snacks and a bakery, attracting huge crowds on weekends. It is a favorite shopping destination for its variety, cleanliness, and lively atmosphere.","Emart Sala — Massive Korean-style hypermarket in Sala with Korean and international products, lively food court and bakery — busy weekend shopping destination.","#food, #indoor, #modern, #cheap, #pleasant, #moment, #rain, #cloudy, #shopping, #few_hours"
487,Ho Tay Steamed Rice Rolls,Mon - Sun: 05:30 - 11:15,https://hungryghostfoodandtravel.com/wp-content/uploads/2024/12/Vietnamese-Steamed-Rice-Rolls_post6-750x471.jpg,https://maps.app.goo.gl/cVRWDvk1P2B49A9K6,10.84761674824568,106.76980510005748,4.3,"7 Chu Manh Trinh Street, Binh Tho Ward, Thu Duc City, Ho Chi Minh City, Vietnam","Ho Tay Steamed Rice Rolls is a humble eatery specializing in Banh Cuon, a traditional Northern Vietnamese breakfast dish. The shop serves delicate, steamed fermented rice sheets filled with seasoned pork and wood ear mushrooms, topped with fried shallots. Known for its authentic flavor and smooth texture, it brings a taste of Hanoi to the south. It is a popular, no-frills spot for a light, savory, and freshly made meal.",Ho Tay Steamed Rice Rolls — Simple eatery specializing in authentic Banh Cuon (steamed rice rolls) with seasoned pork and fried shallots — Hanoi taste in Saigon.,"#food, #outdoor, #rustic, #traditional, #pleasant, #evening, #windy, #few_hours, #long_time"
